연도,순위,제목,개봉일,관객수,관람등급,줄거리,링크
2018,27,지금 만나러 갑니다,18.03.14,"2,602,273",12세이상관람가,"세상을 떠난 그녀가 다시 돌아왔다.모든 기억을 잃은 채.비가 오는 날 다시 돌아오겠다는 믿기 힘든 약속을 남기고 세상을 떠난 ‘수아’.그로부터 1년 뒤 장마가 시작되는 어느 여름 날,세상을 떠나기 전과 다름없는 모습의 ‘수아’가 나타난다.하지만 ‘수아’는 ‘우진’이 누구인지조차도 기억하지 못한다.난, 너와 다시 사랑에 빠졌어.자신을 기억하지 못해도 그녀가 곁에 있다는 사실만으로 행복에 젖은 ‘우진’과 자신이 기억하지 못하는 그와의 이야기가 궁금한 ‘수아’.‘우진’이 들려주는 첫 만남, 첫 사랑, 첫 데이트, 첫 행복의 순간을 함께 나누며 ‘수아’는 ‘우진’과 다시 사랑에 빠지는데…",https://movie.daum.net/moviedb/main?movieId=115112
2018,28,목격자,18.08.15,"2,524,634",15세이상관람가,"“살려주세요!”모두가 잠든 새벽, 비명소리를 듣고 베란다에 나간 ‘상훈’(이성민)은 살인사건을 목격하게 된다.신고를 하려던 순간, 손가락을 까딱거리며 자신의 아파트 층수를 세는 범인 ‘태호’(곽시양)와 눈이 마주치게 되는데… 살인을 목격한 순간, 나는 놈의 다음 타겟이 되었다.올 여름, 단 1초도 멈출 수 없는 추격이 시작된다!",https://movie.daum.net/moviedb/main?movieId=111723
2018,29,조선명탐정: 흡혈괴마의 비밀,18.02.08,"2,444,145",12세이상관람가,"목에 난 두 개의 이빨 자국, 심장을 관통한 화살촉에 새겨진 글자.“범인은 뭔가 말하고 싶어한다. 그렇다면 이것은 … 예고살인?!” 기이한 불에 사람들이 타 죽는 미스터리한 사건이 계속되자 명탐정 김민과 파트너 서필이 다시 뭉친다. 그러던 중 사건 현장에서 자꾸 의문의 여인과 마주치게 되고, 직감적으로 그녀와 사건이 관련되어 있음을 느낀 명탐정 콤비는 의문의 여인과 함께 사건을 쫓기 시작한다. 범인이 남긴 단서들로 다음 목표물을 찾아낸 세 사람, 하지만 정체를 알 수 없는 남자 흑도포와 의문의 자객들이 세 사람의 수사를 방해하기 시작하는데…모든 귀(鬼)들의 힘이 가장 세지는 보름! 만월에 열리는 달맞이 연회에 일어날 다섯 번째 살인을 막아라!",https://movie.daum.net/moviedb/main?movieId=113686
2018,30,신비한 동물들과 그린델왈드의 범죄,18.11.14,"2,414,195",12세이상관람가,"마법 세계의 운명을 건 대결이 시작된다!‘뉴트 스캐맨더’(에디 레드메인)의 활약으로 강력한 어둠의 마법사 ‘겔러트 그린델왈드’(조니 뎁)가 미합중국 마법부 MACUSA에 붙잡히지만, 이내 그가 장담했던 대로 탈출해 추종자를 모으기 시작한다. 순수 혈통 마법사의 세력을 모아 마법을 사용하지 않는 사람들을 지배하려는 그린델왈드의 야욕을 막기 위해 ‘알버스 덤블도어’(주드 로)는 제자였던 뉴트에게 도움을 요청한다.마법사 사회는 점점 더 분열되어 가는 가운데, 앞날의 위험을 알지 못한 채 뉴트는 이를 승낙하는데…",https://movie.daum.net/moviedb/main?movieId=111490
2018,31,메이즈 러너: 데스 큐어,18.01.17,"2,299,751",12세이상관람가,"미로의 끝을 확인하라! 미스터리한 조직 ‘위키드’에게 잡힌 ‘민호’(이기홍)를 구하기 위해 ‘토마스’(딜런 오브라이언)와 러너들은 ‘위키드’의 본부가 있는 ‘최후의 도시’로 향한다. 인류의 운명이 걸린 ‘위키드’의 위험한 계획을 알게 된 ‘토마스’와 러너들은 마지막 사투를 준비하지만, ‘토마스’는 친구와 인류의 운명 앞에서 딜레마에 빠지게 되는데…",https://movie.daum.net/moviedb/main?movieId=115769
2018,32,맘마미아!2,18.08.08,"2,295,241",12세이상관람가,"전세계가 사랑한 최고의 뮤지컬 영화가 돌아온다!“인생은 짧고 세상은 넓어. 멋진 추억을 만들고 싶어!”엄마 도나(메릴 스트립)의 모든 것이 담긴 호텔 재개장을 준비하며 홀로서기를 결심한 소피. 그녀는 엄마의 영원한 친구 타냐와 로지, 그리고 사랑스러운 세 아빠들 샘, 해리, 빌에게 리오픈 파티 초대장을 보낸다. 한편 소피는 파티 준비 중 엄마의 숨겨진 찬란했던 추억과 비밀을 들여다보게 되고, 뜻밖의 손님까지 방문하는데… 과연 한여름의 파티는 무사히 열릴 수 있을까?“엄마가 자랑스러워할 인생 최고의 파티를 열게요!”올 여름, 인생 최고의 순간이 찾아옵니다!",https://movie.daum.net/moviedb/main?movieId=112899
2018,33,레디 플레이어 원,18.03.28,"2,254,442",12세이상관람가,"2045년, 암울한 현실과 달리 가상현실 오아시스(OASIS)에서는 누구든 원하는 캐릭터로 어디든지 갈 수 있고, 뭐든지 할 수 있고 상상하는 모든 게 가능하다. 웨이드 와츠(타이 쉐리던) 역시 유일한 낙은 대부분의 사람들이 하루를 보내는 오아시스에 접속하는 것이다.어느 날 오아시스의 창시자인 괴짜 천재 제임스 할리데이(마크 라이런스)는 자신이 가상현실 속에 숨겨둔 3개의 미션에서 우승하는 사람에게 오아시스의 소유권과 막대한 유산을 상속한다는 유언을 남기고, 그가 사랑했던 80년대 대중문화 속에 힌트가 있음을 알린다.제임스 할리데이를 선망했던 소년 ‘웨이드 와츠’가 첫 번째 수수께끼를 푸는 데 성공하자 이를 저지하기 위해 현실에서 살인도 마다하지 않는 ‘IOI’라는 거대 기업이 뛰어든다.모두의 꿈과 희망이 되는 오아시스를 지키기 위해서는 반드시 우승해야 한다!그리고 우승을 위해서는 가상현실이 아닌 현실세계의 우정과 사랑의 힘이 필요하기만 한데…",https://movie.daum.net/moviedb/main?movieId=96030
2018,34,명당,18.09.19,"2,087,584",12세이상관람가,"명당이란, 운명을 바꿀 수 있는 땅의 기운이다!땅의 기운을 점쳐 인간의 운명을 바꿀 수 있는 천재지관 박재상(조승우)은 명당을 이용해 나라를 지배하려는 장동 김씨 가문의 계획을 막다 가족을 잃게 된다.13년 후, 복수를 꿈꾸는 박재상 앞에 세상을 뒤집고 싶은 몰락한 왕족 흥선(지성)이 나타나 함께 장동 김씨 세력을 몰아낼 것을 제안한다.뜻을 함께하여 김좌근 부자에게 접근한 박재상과 흥선은 두 명의 왕이 나올 천하명당의 존재를 알게 되고, 서로 다른 뜻을 품게 되는데…",https://movie.daum.net/moviedb/main?movieId=111569
2018,35,협상,18.09.19,"1,967,750",15세이상관람가,"어떠한 상황에서도 냉철함을 잃지 않던 최고의 협상가 ‘하채윤’은긴급 투입된 현장에서 인질과 인질범 모두 사망하는 사건을 겪고 충격에 휩싸인다. 그로부터 10일 후, 경찰청 블랙리스트에 오른 국제 범죄조직의 무기 밀매업자 ‘민태구’가 태국에서 한국 경찰과 기자를 납치하고 그녀를 협상 대상으로 지목한다. 이유도 목적도 조건도 없이 사상 최악의 인질극을 벌이는 ‘민태구’와그를 멈추기 위해 한치도 물러설 수 없는 협상가 ‘하채윤’ 남은 시간 12시간, 목숨을 건 일생일대의 협상이 시작된다!",https://movie.daum.net/moviedb/main?movieId=112447
2018,36,마약왕,18.12.19,"1,864,077",청소년관람불가,"국가는 범죄자, 세상은 왕이라 불렀다“애국이 별게 아니다!일본에 뽕 팔믄 그게 바로 애국인기라!”마약도 수출하면 애국이 되던 1970년대 대한민국, 하급 밀수업자였던 이두삼은 우연히 마약 밀수에 가담했다가 마약 제조와 유통 사업에 본능적으로 눈을 뜨게 되면서 사업에 뛰어든다.“이 나라는 내가 먹여 살렸다 아이가”뛰어난 눈썰미, 빠른 위기대처능력, 신이 내린 손재주로 단숨에 마약업을 장악한 이두삼사업적인 수완이 뛰어난 로비스트 김정아(배두나)가 합류하면서 그가 만든 마약은 '메이드인 코리아'라는 브랜드를 달게 된다. 마침내 이두삼은 대한민국을 넘어 아시아까지 세력을 확장하며 백색 황금의 시대를 열게 된다한편, 마약으로 인해 세상은 점점 불안해지기 시작하고승승장구하는 이두삼을 주시하는 한 사람 김인구(조정석)가 움직이기 시작하는데…",https://movie.daum.net/moviedb/main?movieId=108037
2018,37,쥬만지: 새로운 세계,18.01.03,"1,711,270",12세이상관람가,"학교 창고를 청소하다가 낡은 ‘쥬만지’ 비디오 게임을 발견한 네 명의 아이들.게임 버튼을 누르는 순간 화면 속으로 빨려 들어가버렸다!거대한 몸집의 고고학자 닥터 브레이브스톤(드웨인 존슨)으로 변한 공부벌레 스펜서, 슈퍼 여전사 루비 라운드하우스(카렌 길런)가 된 운동신경 제로 마사, 저질체력의 동물학 전문가 무스 핀바(케빈 하트)가 된 예비 풋볼선수 프리지, 중년의 지도 연구학 교수 셸리 오베론(잭 블랙)으로 변해버린 SNS 중독 퀸카 베서니까지.이들은 자신의 아바타가 가진 능력으로 게임 속 세계를 구하는 미션을 수행하고 현실로 돌아가야만 하는데….전설의 게임이 다시 시작된다!",https://movie.daum.net/moviedb/main?movieId=107638
2018,38,창궐,18.10.25,"1,599,621",15세이상관람가,"야귀떼가 온 세상을 집어삼켰다!밤에만 활동하는 산 자도 죽은 자도 아닌 ‘야귀(夜鬼)‘가 창궐한 세상, 위기의 조선으로 돌아온 왕자 ‘이청’(현빈)은 도처에 창궐한 야귀떼에 맞서 싸우는 최고의 무관 ‘박종사관’(조우진) 일행을 만나게 되고, 야귀떼를 소탕하는 그들과 의도치 않게 함께하게 된다.한편, 조선을 집어삼키려는 절대악 ‘김자준’(장동건)은 이 세상을 뒤엎기 위한 마지막 계획을 감행하는데…조선필생 VS 조선필망세상을 구하려는 자와 멸망시키려는 자!오늘 밤, 세상에 없던 혈투가 시작된다!",https://movie.daum.net/moviedb/main?movieId=110097
2018,39,성난황소,18.11.22,"1,593,386",15세이상관람가,"거칠었던 과거를 벗어나 수산시장에서 건어물 유통을 하며 건실하게 살던 동철(마동석).어느 날 아내 지수(송지효)가 납치되고, 경찰에 신고를 하지만 그녀의 행방은 묘연하기만 하다.그리고 동철에게 걸려 온 납치범(김성오)의 전화!오히려 지수를 납치한 대가로 거액의 돈을 동철에게 주겠다는 파격 제안을 하고, 이에 폭발한 동철은 지수를 구하기 위해 움직이기 시작하는데…!느낌 오지? 잘못 건드린 거",https://movie.daum.net/moviedb/main?movieId=118313
2018,40,도어락,18.12.05,"1,561,258",15세이상관람가,"오피스텔에 혼자 살고 있는 평범한 직장인 경민(공효진).퇴근 후 집에 돌아온 경민은 원룸의 도어락 덮개가 열려있는 것을 발견한다. 불안한 마음에 도어락 비밀번호를 변경해보지만 그날 밤, 잠들기 전 문 밖에서 들리는 소리'삐-삐-삐-삐- 잘못 누르셨습니다'공포감에 휩싸인 경민은 경찰에 신고를 하지만 그들은 경민의 잦은 신고를 귀찮아 할 뿐, 대수롭지 않게 여긴다. 그리고 얼마 뒤, 경민의 원룸에서 낯선 사람의 침입 흔적과 함께 의문의 살인 사건이 발생하고 자신도 안전하지 않음을 직감한 경민은 직접 사건의 실체를 쫓게 되는데..!열려 있는 도어락 덮개, 지문으로 뒤덮인 키패드,현관 앞 담배꽁초혼자 사는 원룸, 이곳에 누군가 숨어있다!",https://movie.daum.net/moviedb/main?movieId=118159
2018,41,리틀 포레스트,18.02.28,"1,509,356",전체관람가,"“잠시 쉬어가도, 달라도, 평범해도 괜찮아!모든 것이 괜찮은 청춘들의 아주 특별한 사계절 이야기”시험, 연애, 취업… 뭐하나 뜻대로 되지 않는 일상을 잠시 멈추고 고향으로 돌아온 혜원은 오랜 친구인 재하와 은숙을 만난다.남들과는 다른, 자신만의 삶을 살기 위해 고향으로 돌아온 ‘재하’,평범한 일상에서의 일탈을 꿈꾸는 ‘은숙’과 함께 직접 키운 농작물로 한끼 한끼를 만들어 먹으며 겨울에서 봄, 그리고 여름, 가을을 보내고 다시 겨울을 맞이하게 된 혜원.그렇게 특별한 사계절을 보내며 고향으로 돌아온 진짜 이유를 깨닫게 된 혜원은 새로운 봄을 맞이하기 위한 첫 발을 내딛는데…",https://movie.daum.net/moviedb/main?movieId=106307
2018,42,골든슬럼버,18.02.14,"1,387,562",15세이상관람가,"아무도 믿지 마그리고 반드시 살아남아착하고 성실한 택배기사 ‘건우’(강동원).최근 모범시민으로 선정되어 유명세를 탄 그에게 고등학교 시절 친구 ‘무열’(윤계상)로부터 연락이 온다. 오랜만에 재회한 반가움도 잠시, 그들 눈 앞에서 유력 대선후보가 폭탄 테러에 의해 암살당하는 사건이 벌어진다. 당황한 건우에게 무열은 이 모든 것은 계획된 것이며, 건우를 암살범으로 만들고 그 자리에서 자폭 시키는 게 조직의 계획이라는 이야기를 전한다.겨우 현장에서 도망치지만 순식간에 암살자로 지목되어 공개 수배된 건우. CCTV, 지문, 목격자까지 완벽히 조작된 상황, 무열이 남긴 명함 속 인물, 전직 요원인 ‘민씨’(김의성)를 찾은 건우는 그를 통해 사건의 실체를 조금씩 알게 된다.살아 남기 위해, 그리고 누명을 벗기 위해 필사적으로 맞서는 건우. 하지만 자신이 도망칠수록 오랜 친구인 ‘동규’(김대명), ‘금철’(김성균), ‘선영’(한효주)마저 위험에 빠지게 되는데…2018년 2월, 세상이 그를 쫓는다!",https://movie.daum.net/moviedb/main?movieId=108886
